"","Total_strokeNo","Total_strokeRate","Descent_strokeNo","Descent_strokeRate","Ascent_strokeNo","Ascent_strokeRate","Total_strokeIntensity","Total_strokeIntensityPerStroke","Descent_strokeIntensity","Descent_strokeIntensityPerStroke","Ascent_strokeIntensity","Ascent_strokeIntensityPerStroke","Total_pitch","Descent_pitch","Ascent_pitch","Total_speed","Descent_speed","Ascent_speed","Total_glide","Descent_glide","Ascent_glide","Total_ODBA","Descent_ODBA","Ascent_ODBA","Bottom_ODBA","DiveNo","Duration","MaxD","Vair","VairRaw","minMSE_w","initial_depth","glide_duration","avg_pitch","avg_speed","r_sq","p","...38","initial_v","min_v","d_min_v","LMintercept_d","LMgradient_d","LMintercept_d_E","LMgradient_d_E","LMintercept_calc","LMgradient_calc","LMintercept_calc_E","LMgradient_calc_E","LMgradient_d_rsq","LMgradient_calc_rsq","total_stroke","Day","Individual","body_density"
"741",907,0.787326389,35,0.124113475,440,1.401273885,61.52270575,0.067830988,1.694870135,0.048424861,37.38081811,0.084956405,10.15079682,-48.90810885,74.95545847,1.804395846,2.202358963,1.596384236,443.64,249.96,3.04,305.5543045,103.8395057,39.8205847,161.8942141,60,1153,480.9974365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14035549,-0.000775605,0.003738394,0.000367523,0.118454918,0.027716951,0.00824126,0.01576332,0.597509976,0.507525586,0.297011928,17,3,1037.454
"742",930,0.837083708,46,0.213953488,397,1.407801418,61.78170508,0.066431941,2.080265276,0.045223158,34.43498261,0.086737991,9.483612106,-58.00135704,74.78918928,1.808788513,2.218280709,1.606190151,383.6,170.08,2.08,73.7373856,23.45254165,13.24237138,37.04247257,61,1112,466.3807068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166998892,-0.001486603,0.015345436,0.001543121,0.129076678,0.045351426,0.030652073,0.057785986,0.236270203,0.170339708,0.34236448,17,3,1037.454
"743",904,0.823315118,42,0.178723404,391,1.362369338,61.79263986,0.06835469,1.946685262,0.046349649,35.71505331,0.091342847,11.65545057,-57.47578133,77.83109877,1.807906592,2.212039729,1.591411451,373.76,193.32,7.08,103.2684299,28.58893562,26.02446377,48.65503051,62,1099,466.0010376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15617186,-0.001406075,0.011510571,0.001233026,0.117856963,0.047927993,0.021786794,0.040377072,0.394010484,0.413316482,0.287173933,17,3,1037.454
"744",856,0.863773966,47,0.179389313,372,1.414448669,59.54998431,0.069567739,2.109697811,0.044887187,29.90599012,0.080392447,10.61462719,-54.92044505,62.46614505,1.792045237,2.235720042,1.638530213,346.12,221.12,4.2,178.9393197,33.85907747,79.39398247,65.68625976,63,992,461.4197998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166445284,-0.001928341,0.011626057,0.001146582,0.109119405,0.074934504,0.019716773,0.038248317,0.585793381,0.657434582,0.295123934,17,3,1037.454
"745",843,0.869072165,42,0.190045249,396,1.399293286,56.87764128,0.067470512,2.285381403,0.054413843,31.70747389,0.080069379,12.82552514,-54.90189815,71.43173176,1.813669543,2.198777653,1.637698611,318.32,184.12,2.6,111.1177878,25.93660388,29.89908355,55.28210037,64,971,433.5391235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129002422,0.002092729,0.007886719,0.000791136,0.192235889,-0.083829509,0.013427579,0.026214288,0.777708445,0.836417955,0.299114069,17,3,1037.454
"746",830,0.869109948,48,0.204255319,340,1.440677966,50.01520501,0.060259283,1.889873588,0.039372366,24.3298554,0.071558398,8.945042212,-57.34904035,68.85483649,1.815456528,2.175870208,1.641736789,328.56,185.92,2.12,88.91041058,18.04517551,26.85104049,44.01419458,65,956,439.8424988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174599464,-0.003622017,0.011824138,0.001107986,0.056884764,0.16045741,0.01833515,0.036321956,0.842351085,0.907044035,0.275305729,17,3,1037.454
"747",854,0.880412371,47,0.267045455,358,1.415019763,51.50926853,0.060315303,2.256422013,0.048008979,24.40291278,0.068164561,9.931345806,-53.41623518,69.82303403,1.778964483,2.205699355,1.624173302,308.28,134.8,2.04,86.57749876,19.19797829,18.96011866,48.41940181,66,971,398.6481628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167113187,-0.00154315,0.006792079,0.000694696,0.126710275,0.049291563,0.014735154,0.027825512,0.711579113,0.61074671,0.305252431,17,3,1037.454
"748",799,0.887777778,61,0.374233129,181,1.42519685,44.42427859,0.055599848,2.932695407,0.048076974,11.94633884,0.066001872,7.206753871,-50.23309264,57.72956779,1.825191066,2.09644265,1.74163368,289.08,110.36,2.64,118.8417053,9.428945487,23.56802342,85.84473639,67,901,405.6495972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18530733,-0.004552604,0.01804499,0.001891982,0.057987995,0.16111137,0.028476868,0.053218891,0.743263761,0.820864816,0.287947488,17,3,1037.454
"749",800,0.934579439,94,0.385245902,388,1.453183521,45.37451263,0.056718141,4.105542101,0.04367598,24.1430412,0.062224333,9.038041096,-33.920592,64.82771395,1.808195105,2.074691188,1.642163345,256.8,158.56,3.56,170.6292736,45.95975978,55.31084327,69.35867055,68,857,388.8660889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156617967,0.000440929,0.015468617,0.001587269,0.174295232,-0.025794899,0.031451588,0.059437589,0.037150537,0.086065733,0.321737974,17,3,1037.454
"750",659,0.692226891,23,0.365079365,157,1.46728972,33.90203401,0.051444665,1.041245462,0.045271542,9.854975259,0.062770543,1.175550945,-51.3889605,41.39185463,1.878109142,2.18505721,1.89554767,432.24,43.76,1.8,155.7192842,10.09555384,14.5993074,131.024423,69,953,133.6621399,1.680672269,4e-04,0.030833126,29.206188,12,-59.44954183,2.159957108,0.778119943,0.000146662,69,2.0343812,2.0343812,29.206188,0.190612207,-0.009284954,0.074786877,0.007652449,-0.03956387,0.271021394,0.149017007,0.278410079,0.42399175,0.321488006,0.222370011,17,3,1037.454
"751",676,0.707853403,13,0.220338983,361,1.444,39.70654777,0.058737497,0.429756431,0.033058187,22.79221504,0.06313633,2.800493344,-47.83735756,55.74471731,1.593497138,2.108048503,1.59345109,416.4,45.48,0.48,101.2857131,1.229577121,28.05282749,72.00330849,70,956,327.6371765,12.18487395,0.0029,0.142375927,10.69861,23,-59.26769939,2.078093,0.30025741,0.006793217,70,2.1590755,1.8285264,10.69861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"752",845,0.964611872,34,0.151111111,296,1.458128079,51.59635345,0.061060773,1.774136236,0.052180478,20.72868302,0.070029335,7.754132188,-39.66669499,61.43172318,1.813320923,2.080825747,1.622666834,281.2,192.76,0.68,99.01619868,24.19773356,27.57866129,47.23980383,71,877,376.3691711,17.22689076,0.0041,0.075625877,17.06875,22,-49.02435959,1.998947818,0.422018979,0.001067804,71,2.1890137,1.793579,17.06875,-0.014030059,0.009831807,0.139379584,0.013112434,0.251634327,-0.328868998,0.284491728,0.566797552,0.219424435,0.144076995,0.202951816,17,3,1037.454
"753",877,0.96799117,14,0.197183099,347,1.427983539,54.39387995,0.062022668,0.636606773,0.045471912,24.52919794,0.070689331,8.184991024,-35.63480686,60.92722612,1.84150394,1.912099267,1.586195722,276.88,56.64,0,119.8790518,9.792147929,31.94719375,78.13971012,72,907,456.461731,14.70588235,0.0035,0.08271967,10.440277,20,-44.88190825,1.823241015,0.758821464,5.79e-07,72,1.9450579,1.6697081,10.440277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"754",925,0.951646091,30,0.145631068,262,1.455555556,51.74007975,0.055935221,1.284897052,0.042829902,20.474677,0.078147622,6.347502037,-39.17759275,58.67950693,1.810188635,2.060086303,1.659924602,263.36,179.44,3.92,17.21576588,4.157606849,2.884636524,10.17352251,73,973,303.0364075,25.6302521,0.0061,0.108078644,13.007141,30,-48.84322927,1.69667053,0.477081671,2.39e-05,73,2.0988884,1.5404072,13.007141,0.361059979,-0.027105744,0.100519152,0.010999822,-0.372902917,0.923252679,0.234601713,0.439456725,0.752238335,0.688170537,0.25970383,17,3,1037.454
"755",1002,1.011099899,81,0.309160305,131,1.455555556,67.58218506,0.06744729,3.90222971,0.048175675,14.7980642,0.112962322,7.5545245,-37.61121915,62.03409363,1.831383258,2.101652201,1.661411722,242.72,190.68,0.36,16.22802737,4.453261918,1.468465434,10.30630002,74,992,403.8465881,13.02521008,0.0031,0.045333752,19.285206,26,-51.5256875,1.545055269,0.918212612,1.5e-14,74,1.3200409,1.3200409,19.285206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"756",947,0.907957814,22,0.141935484,513,1.394021739,65.46924097,0.069133306,0.678707512,0.030850341,42.28443232,0.082425794,13.08204243,-42.89161472,76.34611612,1.81796419,2.028630309,1.562526386,323.92,131.76,0,19.91260288,2.801909028,7.988458963,9.122234889,75,1044,620.1940918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"757",815,1.023869347,2,0.153846154,292,1.452736318,56.01193764,0.068726304,0.138086911,0.069043456,25.53155391,0.087436828,9.304653569,-44.2529734,64.03144767,1.878396562,1.359192416,1.592371623,234.04,8.84,0.2,53.89937496,0.428626155,15.24160344,38.22914537,1,797,383.2773438,7.142857143,0.0017,0.021311617,23.019686,18,-58.54927628,1.767745817,0.989971128,2.02e-17,1,1.3951175,1.3951175,23.019686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"758",782,0.986128625,52,0.290502793,549,1.520775623,49.78726019,0.063666573,1.846686602,0.035513204,38.20663675,0.069593145,11.45975408,-50.76019817,65.8820957,1.892018845,2.214770383,1.636785746,240.2,128.84,0.48,32.86784689,7.614919123,20.1447794,5.108148367,2,794,529.6365356,17.64705882,0.0042,0.109677403,10.818637,27,-61.83873863,1.712797263,0.948992757,1.13e-17,2,1.5758768,1.3640174,10.818637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"759",916,1.084023669,101,0.363309353,495,1.447368421,60.60859689,0.06616659,3.994783755,0.039552314,40.32259456,0.081459787,16.18615122,-46.93701801,77.72340456,1.861028331,2.236815847,1.58520885,215.24,192.48,0,51.34670788,27.35373399,13.77381266,10.21916123,3,846,523.3723145,18.06722689,0.0043,0.079083092,10.962648,26,-63.39063865,1.730017904,0.934064175,1.12e-15,3,1.6182414,1.4895,10.962648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"760",871,1.013969732,94,0.308196721,380,1.455938697,61.29157129,0.070369198,4.944181135,0.052597672,32.39808378,0.085258115,13.99888928,-51.24513865,73.06271627,1.878668258,2.287467819,1.575713995,244.96,220.88,0.44,48.82503485,5.774603595,23.58342565,19.46700561,4,860,537.7302246,23.1092437,0.0055,0.074141249,12.518023,26,-57.38376238,1.781399781,0.771944434,3.59e-09,4,1.8716811,1.6085776,12.518023,0.300432047,-0.021906695,0.155828753,0.016674564,-0.306957778,0.775643088,0.340078964,0.650456622,0.633164245,0.587111151,0.179959814,24,3,1038.265
"761",929,0.957731959,56,0.215384615,250,1.351351351,67.93832735,0.0731306,1.824882034,0.032587179,29.24466287,0.116978651,13.28760297,-54.81808031,80.64092303,1.881840117,2.241706267,1.59192671,270,206.12,1.32,98.865913,17.82498221,15.36566554,65.67526525,5,971,622.784729,26.05042017,0.0062,0.201482934,11.582852,26,-64.90779135,1.703917846,0.293117055,0.004285358,5,1.8917519,1.404436,11.582852,0.182037157,-0.009251216,0.037792304,0.004781972,-0.039483494,0.262686197,0.0917045,0.158839016,0.789149075,0.732263646,0.19574799,24,3,1038.265
"762",979,0.966436328,9,0.108433735,47,1.27027027,55.25478542,0.056440026,0.545604683,0.060622743,4.682272479,0.099622819,13.32633614,-55.4490245,71.34434309,1.787214602,2.058211733,1.55383946,297.16,75,0.04,98.5673448,5.207454506,3.551729993,89.8081603,6,1014,529.0117188,26.05042017,0.0062,0.11837102,11.854158,26,-61.86982735,1.734439408,0.722606666,3.88e-08,6,1.8955494,1.5091821,11.854158,0.199726402,-0.010067968,0.037310728,0.004345174,-0.067266948,0.333882432,0.089850622,0.164775793,0.842982178,0.804145223,0.199625706,24,3,1038.265
"763",779,0.953488372,96,0.336842105,413,1.459363958,51.73764336,0.06641546,3.856485186,0.040171721,30.95331888,0.074947503,14.16131451,-45.9962627,71.43681681,1.832494964,2.294327,1.542954379,258.72,207.68,0,82.5942612,29.15845938,28.82839345,24.60740837,7,818,515.7647095,17.22689076,0.0041,0.085740328,10.217507,26,-59.88471785,1.791728096,0.92144354,9.24e-15,7,1.7041534,1.5525014,10.217507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"764",957,0.960843373,51,0.182142857,122,1.311827957,59.86966319,0.062559732,2.146946507,0.04209699,11.04224605,0.090510214,16.36630121,-46.88780704,79.53549665,1.900784392,2.292366769,1.525832232,298.92,234.44,0,155.9277284,30.17370364,19.92286941,105.8311554,8,997,705.0429688,20.58823529,0.0049,0.098770179,10.550708,28,-55.81151175,1.738605432,0.895313983,2.96e-14,8,1.7796507,1.5308405,10.550708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"765",808,0.940628638,0,0,507,1.452722063,56.62315714,0.070078165,0.019617315,Inf,40.14226136,0.079176058,11.86542689,-58.88978753,70.99376803,1.863046239,1.436322093,1.56962472,261.04,18.2,0,284.1559942,6.953706846,125.4818123,151.7204751,9,860,526.9587402,26.8907563,0.0064,0.172214043,10.945451,28,-65.69626593,1.444331229,0.732355357,6.47e-09,9,1.5279555,0.8704527,10.945451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"766",893,0.922520661,52,0.179930796,693,1.449790795,62.63368322,0.070138503,2.466463244,0.047431985,53.00476494,0.076485952,15.26713701,-50.32557239,73.74661448,1.895799032,2.233744168,1.589673422,313.24,237.96,0.56,109.0523734,32.59537658,52.91719747,23.53979935,10,969,717.555481,27.31092437,0.0065,0.14814035,10.604037,28,-63.66239918,1.645960386,0.345215995,0.001010901,10,1.8721573,1.4113675,10.604037,0.242735393,-0.021627454,0.092684719,0.012771301,-0.268872793,0.60846612,0.239444681,0.406437084,0.74145139,0.691475013,0.164043653,24,3,1038.265
"767",970,0.880217786,70,0.207100592,420,1.37254902,67.44063885,0.069526432,2.765189553,0.039502708,39.386369,0.093777069,15.90243636,-45.70237919,79.15666342,1.852316476,2.236558174,1.515463458,366.72,273.04,0.8,118.0294882,35.06577038,49.12158232,33.8421355,11,1103,745.397522,16.38655462,0.0039,0.048832503,14.79823,25,-53.99955652,1.760457512,0.866904742,1.49e-11,11,1.5966918,1.5966918,14.79823,-0.097930342,0.014299042,0.466046134,0.038147743,0.420593647,-0.762026547,0.83350903,1.841646435,0.123191547,0.14618174,0.151490995,24,3,1038.265
"768",877,0.853943525,75,0.1953125,614,1.398633257,67.14369754,0.076560659,4.024302419,0.053657366,50.41188176,0.082104042,17.17400781,-38.71036941,78.41134647,1.857621408,2.178314731,1.53252258,389.32,322.08,0.92,192.5154894,64.73254614,89.62808913,38.15485413,12,1028,690.4262085,24.3697479,0.0058,0.138239909,10.656105,30,-55.8357491,1.662803837,0.647715884,8.27e-08,12,1.808943,1.4422672,10.656105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"769",949,0.88940956,16,0.094117647,485,1.373937677,64.5349715,0.068003131,1.064618733,0.066538671,40.14342385,0.082769946,16.34128881,-39.08628885,78.48342144,1.843268687,2.129760805,1.524151411,364.68,155,2.96,167.4621628,37.4438544,35.88454201,94.13376639,13,1068,711.2478027,8.823529412,0.0021,0.092416562,18.914928,10,-44.382793,1.56834111,0.327528832,0.083831738,13,1.4108266,1.4108266,18.914928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"770",816,0.807121662,11,0.080882353,491,1.444117647,56.34628282,0.069051817,0.182176406,0.016561491,38.45297717,0.078315636,12.68384481,-32.61618514,73.90835822,1.800097065,1.870938291,1.561737423,409.88,121,0,166.0629991,24.24519325,46.88487199,94.93293386,14,1012,610.1119995,22.68907563,0.0054,0.125529402,10.272265,19,-47.85301332,1.338734432,0.050447328,0.355250505,14,1.4454168,1.1583241,10.272265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"771",724,0.776824034,3,0.057692308,76,1.490196078,41.80715689,0.057744692,0.138444431,0.046148144,6.086155161,0.080080989,6.115831449,-29.98471672,65.83818484,1.745022204,1.805810603,1.702751009,385.48,49.56,0,120.6849437,9.639959611,6.706742536,104.3382416,15,933,305.0765991,21.00840336,0.005,0.048217682,10.789276,13,-48.96370115,1.781348746,0.550999619,0.003663455,15,1.9143684,1.7008514,10.789276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"772",653,0.584078712,6,0.105263158,128,1.580246914,35.21549316,0.05392878,0.283870772,0.047311795,10.36109742,0.080946074,5.785321491,-33.01045676,68.36031834,1.415762186,2.114506598,1.740083763,571.88,51.16,0,130.2361255,10.59733835,10.01617367,109.6226135,16,1119,214.3201447,18.06722689,0.0043,0.055751158,10.858605,17,-46.93929688,2.134662765,0.714653337,1.93e-05,16,2.3692584,2.0706966,10.858605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"773",661,0.624173749,28,0.311111111,141,1.602272727,38.68404788,0.058523522,1.068560651,0.03816288,11.76073613,0.083409476,4.314485947,-47.94342187,67.32386155,1.740965512,2.093627765,1.83698439,536.16,61.52,0,26.99745583,10.37636636,1.407647033,15.21344244,17,1060,152.7922974,7.142857143,0.0017,0.017948952,28.466335,11,-60.43932018,2.277390955,0.903202686,7.36e-06,17,2.1851554,2.1851554,28.466335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1038.265
"774",758,0.842222222,27,0.293478261,168,1.647058824,44.13036005,0.058219472,1.145107334,0.042411383,13.00341584,0.077401285,4.872164681,-46.77445059,55.16177772,1.879009547,2.172270257,1.85228304,311.52,65.68,0,15.75611775,1.48605904,1.964034148,12.30602456,18,901,181.3869476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106887726,0.003715095,0.01249175,0.001310356,0.214134183,-0.138618866,0.022708244,0.043033007,0.800761987,0.838400431,0.283394648,24,3,1038.265
"775",954,0.954,57,0.358490566,85,1.349206349,54.99317114,0.057644833,2.18829399,0.038391123,4.755704178,0.055949461,12.18805132,-43.05922163,67.32190926,1.823370839,2.175597306,1.541503133,301.28,109.2,1.4,23.58202071,2.757146748,1.507384115,19.31748985,19,1001,656.7138672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120711284,0.001799891,0.006912627,0.000651885,0.172181381,-0.065157859,0.014405293,0.027824663,0.71760543,0.646380747,0.310962,24,3,1038.265
"776",791,0.930588235,57,0.16426513,532,1.477777778,55.31862264,0.069935048,1.864376903,0.032708367,39.28509513,0.073844164,11.14007367,-49.60031264,64.75614107,1.904061454,2.282809367,1.632045549,297.68,292.04,0.88,30.80723587,11.77446058,9.089728625,9.943046665,20,851,595.7165527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140663876,-0.000605244,0.005525349,0.000524673,0.122119702,0.024420565,0.009018203,0.017516798,0.399527912,0.492846341,0.269135308,24,3,1038.265
"777",883,0.92557652,66,0.171875,627,1.482269504,60.98706514,0.069068024,2.65067395,0.040161727,46.48480267,0.074138441,11.95208814,-54.57950517,69.09750857,1.967142871,2.310415301,1.693163748,333.92,321.92,1.84,39.23180891,8.828340908,22.85485006,7.548617942,21,955,720.8218994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15244061,-0.002093927,0.013566936,0.00129367,0.087021123,0.087896671,0.024657527,0.048974025,0.56708536,0.616943887,0.26229933,24,3,1038.265
"778",915,0.873091603,55,0.161764706,753,1.473581213,63.8931959,0.069828629,2.330652529,0.042375501,55.3241026,0.073471584,11.35172136,-41.45863753,64.18971048,1.876407869,2.193605968,1.618179105,394.56,283.44,3.92,138.5195311,5.43735294,113.2107082,19.87146996,22,1049,724.2439575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161020732,-0.003244007,0.006419314,0.000657318,0.065614959,0.123737265,0.015207446,0.028758133,0.924117118,0.902501428,0.261609876,24,3,1038.265
"779",956,0.853571429,34,0.128787879,424,1.390163934,69.338657,0.072529976,1.296089286,0.038120273,37.65982256,0.088820336,15.93451172,-39.60401474,80.94781289,1.84376753,2.217778022,1.523005956,433.16,234.16,0.64,140.0382658,34.05383709,35.16828757,70.81614114,23,1121,743.5467529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170633366,-0.005899707,0.040282028,0.003962729,-0.008371182,0.23291537,0.077063441,0.144573444,0.424904219,0.463853858,0.263926421,24,3,1038.265
"780",837,0.838677355,54,0.129186603,562,1.405,64.2239877,0.076731168,2.314641431,0.04286373,46.36566831,0.082501189,16.65625491,-42.84007212,80.71289362,1.813543451,2.215396582,1.567119335,379.44,361.24,3.88,94.10037642,47.78713039,27.8071474,18.50609863,24,999,608.9864502,42.01680672,0.01,0.049587949,28.145563,14,-76.88813571,1.712293243,0.646252966,0.000530304,24,1.9006451,1.6600577,28.145563,0.188777363,-0.006294803,0.022414244,0.002191912,0.006979458,0.232649419,0.050452293,0.096644322,0.733272157,0.658895973,0.288422196,24,3,1038.265
"781",929,0.854645814,38,0.2375,594,1.431325301,62.34049655,0.067104948,2.026023246,0.053316401,43.4629686,0.073169981,12.9383615,-53.37056915,67.94011793,1.847820997,2.142201196,1.56771706,421.24,129.68,2.08,99.75042802,9.099125468,48.82765099,41.82365156,25,1088,643.7913818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249102091,-0.013069992,0.051599849,0.004774829,-0.143223234,0.512526579,0.112014832,0.221759673,0.714085363,0.640354791,0.272401127,24,3,1038.265
"782",914,0.814616756,20,0.119760479,750,1.428571429,64.94982518,0.071061078,1.18816914,0.059408457,55.80363026,0.07440484,14.86713188,-45.01526848,69.2954164,1.822285964,2.226520213,1.551048661,462.08,152.2,3.16,85.59272148,10.29652802,38.59720078,36.69899268,26,1123,751.7940674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138872434,0.000769288,0.012825899,0.001253601,0.165992661,-0.038285,0.024915564,0.048657938,0.158455368,0.236374379,0.29318988,24,3,1038.265
"783",974,0.821247892,25,0.163398693,679,1.366197183,76.84545496,0.078896771,1.540612023,0.061624481,63.73865647,0.093871364,18.35797415,-47.59796249,81.22752125,1.80212386,2.163541845,1.518195575,444.92,133.16,1.84,114.787956,15.93657391,43.01348017,55.83790192,27,1187,739.8826294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146836287,-0.001562511,0.011754233,0.001146454,0.096361686,0.067994407,0.021048747,0.040221073,0.382400547,0.487866511,0.294628814,24,3,1038.265
"784",947,0.841030195,32,0.08040201,770,1.418047882,69.99821056,0.073915745,1.76740038,0.055231262,59.32096162,0.07704021,13.87429185,-47.43923483,66.08696338,1.876980623,2.277390751,1.549769987,439.04,370.84,3.16,108.3185006,21.33016309,62.35703593,24.63130158,28,1127,739.2399902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157467515,-0.003653797,0.011574719,0.00108724,0.046240404,0.145302248,0.020260736,0.039098051,0.738455048,0.775423427,0.29719109,24,3,1038.265
